Player,SUMMARY,G,PTS,TRB,AST,FG%,FG3%,FT%,eFG%,PER,WS
Darnell Valentine,Career,620,8.7,2.1,5.0,43.7,26.1,78.7,44.2,14.0,22.1
Denzel Valentine,Career,256,7.0,3.3,1.8,39.4,36.0,78.7,49.8,10.6,4.5
Ronnie Valentine,Career,24,3.5,1.3,0.3,37.8,50.0,47.4,38.3,10.3,-0.3
John Vallely,Career,100,3.6,0.7,0.8,37.9,,72.1,,9.6,-0.3
Dick Van Arsdale,Career,921,16.4,4.1,3.3,46.4,,79.0,,14.4,75.2
Tom Van Arsdale,Career,929,15.3,4.2,2.2,43.1,,76.2,,13.0,36.6
Nick Van Exel,Career,880,14.4,2.9,6.6,40.5,35.7,79.4,47.1,15.8,55.9
Keith Van Horn,Career,575,16.0,6.8,1.6,44.3,36.1,83.5,48.2,16.8,41.7
Norm Van Lier,Career,746,11.8,4.8,7.0,41.4,,78.0,,14.0,47.8
Dennis Van Zant,Career,1,2.0,1.0,0.0,-,-,100.0,-,39.3,0.0
Fred VanVleet,Career,417,14.6,3.3,5.3,40.2,37.3,86.9,50.0,16.2,32.5
Gene Vance,Career,175,8.3,3.0,2.3,31.5,,68.7,,6.0,10.3
Logan Vander Velden,Career,15,0.6,0.4,0.1,21.4,0.0,75.0,21.4,1.8,-0.1
Jarred Vanderbilt,Career,244,6.2,6.6,1.5,57.3,28.8,64.3,58.8,15.3,14.3
Ernie Vandeweghe,Career,224,9.5,4.6,2.4,42.1,,74.0,,17.1,18.1
Kiki Vandeweghe,Career,810,19.7,3.4,2.1,52.5,36.8,87.2,53.4,18.4,75.6
Nick Vanos,Career,68,3.3,3.5,0.9,38.3,0.0,56.1,38.3,7.7,-0.1
David Vanterpool,Career,22,5.5,1.7,3.0,41.8,0.0,60.0,41.8,10.9,0.0
Ratko Varda,Career,1,5.0,1.0,0.0,66.7,-,100.0,66.7,15.0,0.0
Anderson Varejão,Career,632,7.2,7.2,1.2,50.9,2.3,63.0,50.9,15.6,46.4
Jarvis Varnado,Career,37,2.9,1.9,0.4,58.2,-,51.8,58.2,11.5,0.7
Greivis Vásquez,Career,401,9.0,2.5,4.8,41.8,34.9,81.7,48.0,13.7,12.6
Devin Vassell,Career,171,11.2,3.7,1.9,42.7,36.7,81.6,51.5,13.2,6.1
Chico Vaughn,Career,491,11.9,2.5,2.1,39.2,30.1,73.8,42.0,12.1,18.0
David Vaughn,Career,118,2.9,3.1,0.3,42.3,0.0,63.8,42.3,10.1,0.6
Jacque Vaughn,Career,776,4.5,1.3,2.5,42.9,35.2,77.9,44.5,10.1,15.4
Rashad Vaughn,Career,139,3.0,1.1,0.5,33.7,31.3,69.2,42.4,5.9,-0.6
Virgil Vaughn,Career,17,2.6,-,0.6,19.2,,53.6,,-,-0.3
Loy Vaught,Career,689,10.1,7.1,0.9,50.4,24.4,71.8,50.6,15.4,35.8
Bob Verga,Career,342,20.2,3.9,2.9,43.8,29.6,74.9,44.9,17.5,19.7
Pete Verhoeven,Career,282,3.5,2.3,0.5,50.5,25.0,68.9,50.5,10.3,5.2
Jan Veselý,Career,162,3.6,3.5,0.6,52.1,0.0,40.8,52.1,10.9,4.0
Gundars Vētra,Career,13,3.5,0.6,0.5,47.5,100.0,66.7,51.3,13.6,0.1
João Vianna,Career,1,2.0,0.0,2.0,50.0,-,-,50.0,1.0,0.0
Charlie Villanueva,Career,656,10.4,4.6,0.8,43.5,34.1,77.2,49.4,16.0,22.6
Gabe Vincent,Career,195,7.7,1.7,2.3,39.9,33.9,85.2,50.5,9.2,3.9
Jay Vincent,Career,576,15.2,5.5,2.0,47.4,14.8,78.4,47.4,15.9,27.5
Sam Vincent,Career,396,7.8,2.1,3.9,44.9,18.2,86.3,45.2,14.1,10.9
Marcus Vinicius,Career,26,1.9,0.7,0.3,45.7,42.1,55.6,57.1,8.8,0.2
Fred Vinson,Career,13,1.3,0.1,0.1,25.0,23.1,66.7,31.3,-2.0,-0.2
Claude Virden,Career,31,9.9,5.0,2.4,39.8,0.0,78.0,39.8,9.6,0.4
Gary Voce,Career,1,2.0,2.0,0.0,33.3,-,-,33.3,19.2,0.0
Floyd Volker,Career,54,7.4,-,2.1,30.9,,55.0,,-,-2.0
Alexander Volkov,Career,149,6.8,2.6,2.2,45.5,33.3,61.3,48.3,14.1,4.5
Whitey Von Nieda,Career,59,5.3,-,2.4,35.7,,63.5,,-,2.3
Noah Vonleh,Career,362,4.7,4.9,0.7,45.9,30.7,69.2,49.2,11.8,9.4
Jake Voskuhl,Career,450,4.0,3.4,0.5,48.7,33.3,71.4,48.8,10.8,11.6
Danny Vranes,Career,510,5.1,3.9,1.2,49.6,10.5,57.0,49.6,9.3,15.3
Slavko Vraneš,Career,1,0.0,0.0,0.0,0.0,-,-,0.0,-20.4,0.0
Stojko Vranković,Career,170,2.8,3.0,0.3,47.7,-,59.8,47.7,9.7,1.3
Brett Vroman,Career,11,3.1,2.3,0.8,37.0,0.0,73.7,37.0,11.8,0.1
Jackson Vroman,Career,87,3.3,3.0,0.6,40.8,0.0,58.0,40.8,8.2,0.0
Nikola Vučević,Career,823,17.0,10.5,2.8,49.6,34.8,76.4,52.4,20.3,67.2
Sasha Vujačić,Career,581,5.3,1.9,1.3,39.0,36.7,85.8,48.7,11.5,16.0
Butch van Breda Kolff,Career,175,4.7,-,1.5,30.5,,66.9,,-,9.4
Jan van Breda Kolff,Career,598,6.2,4.3,2.0,44.4,28.2,82.1,44.5,10.4,22.3
Dean Wade,Career,170,5.1,3.1,1.0,43.9,36.2,69.9,56.1,10.2,6.2
Dwyane Wade,Career,1054,22.0,4.7,5.4,48.0,29.3,76.5,49.5,23.5,120.7
Mark Wade,Career,12,0.7,1.3,3.0,15.0,0.0,50.0,15.0,4.9,-0.3
Von Wafer,Career,200,5.3,1.2,0.7,42.0,32.5,75.1,47.5,11.8,3.3
Clint Wager,Career,63,2.3,-,1.4,28.1,,61.7,,-,1.5
Dajuan Wagner,Career,103,9.4,1.4,1.9,36.6,32.1,77.0,41.4,9.9,0.0
Danny Wagner,Career,11,6.3,-,1.6,35.2,,88.6,,-,0.6
Franz Wagner,Career,159,16.9,4.3,3.2,47.7,35.8,85.0,53.1,15.3,9.4
Milt Wagner,Career,53,4.1,0.7,1.4,42.2,29.6,87.5,44.1,10.6,0.4
Moritz Wagner,Career,253,8.2,3.7,1.2,49.0,31.9,82.2,55.7,15.4,9.3
Phil Wagner,Career,12,3.0,1.9,1.2,26.8,25.0,76.5,28.0,0.5,-0.1
Ish Wainright,Career,105,3.4,1.8,0.6,37.8,32.8,76.7,49.2,9.3,2.3
Dion Waiters,Career,419,13.1,2.6,2.8,41.2,34.6,69.4,46.8,12.0,8.8
Granville Waiters,Career,249,2.4,2.2,0.5,45.8,0.0,55.9,45.8,8.3,1.9
Andre Wakefield,Career,81,2.3,1.0,0.9,35.4,-,70.8,35.4,4.4,-1.1
Neal Walk,Career,568,12.6,7.7,2.1,45.9,,75.8,,16.9,30.3
Andy Walker,Career,40,4.5,1.9,0.8,46.2,,76.6,,13.0,0.7
Antoine Walker,Career,893,17.5,7.7,3.5,41.4,32.5,63.3,46.1,16.0,38.1
Brady Walker,Career,228,7.0,5.4,1.4,38.0,,63.3,,15.6,6.9
Chet Walker,Career,1032,18.2,7.1,2.1,47.0,,79.6,,17.6,117.4
Darrell Walker,Career,720,8.9,4.4,4.6,43.5,5.9,71.3,43.5,13.7,27.4
Foots Walker,Career,658,6.4,2.6,4.7,43.5,22.7,76.2,43.6,13.7,31.0
Henry Walker,Career,181,6.0,2.2,0.8,44.6,36.9,76.0,55.6,10.8,5.0
Horace Walker,Career,65,6.7,7.2,1.1,33.9,,72.5,,10.4,0.3
Jabari Walker,Career,56,3.9,2.3,0.6,41.9,28.6,75.6,46.0,9.6,0.2
Jimmy Walker,Career,698,16.7,2.7,3.5,46.1,,82.9,,14.4,42.9
Kemba Walker,Career,750,19.3,3.8,5.3,41.8,36.0,84.0,48.8,19.1,59.8
Kenny Walker,Career,448,7.0,4.0,0.7,48.5,20.6,74.9,48.7,11.9,17.9
Lonnie Walker IV,Career,264,9.9,2.3,1.5,42.2,34.9,80.0,49.7,11.2,3.8
M.J. Walker,Career,2,0.0,0.5,0.5,0.0,0.0,-,0.0,-3.3,0.0
Phil Walker,Career,40,4.5,1.3,1.4,35.4,,66.7,,9.0,-0.4
Samaki Walker,Career,445,5.3,4.7,0.6,46.2,11.1,63.0,46.2,12.7,14.2
Wally Walker,Career,565,7.0,3.1,1.5,46.7,20.0,64.3,46.7,11.4,12.9
John Wall,Career,647,18.7,4.2,8.9,43.0,32.2,77.6,46.2,19.0,44.5
Ben Wallace,Career,1088,5.7,9.6,1.3,47.4,13.7,41.4,47.5,15.5,93.5
Gerald Wallace,Career,832,11.9,5.8,2.1,46.9,31.2,70.9,49.6,16.3,59.7
John Wallace,Career,381,7.6,2.8,0.7,46.2,30.0,74.0,46.5,14.0,6.4
Rasheed Wallace,Career,1109,14.4,6.7,1.8,46.7,33.6,72.1,50.7,17.0,105.1
Red Wallace,Career,61,9.1,-,1.0,27.8,,54.1,,-,1.9
Tyrone Wallace,Career,112,5.1,2.1,1.1,42.2,20.7,65.6,43.8,8.1,0.1
Dwight Waller,Career,20,2.0,2.7,0.3,37.8,0.0,46.2,37.8,7.1,0.1
Jamie Waller,Career,9,4.7,1.4,0.3,40.0,0.0,55.6,40.0,7.1,-0.2
Jim Walsh,Career,10,2.0,1.5,0.8,18.5,,58.8,,5.0,-0.2
Matt Walsh,Career,2,1.0,0.0,0.0,100.0,-,0.0,100.0,-2.4,0.0
Rex Walters,Career,335,4.6,1.2,1.7,44.1,36.1,80.9,51.4,11.2,6.3
Paul Walther,Career,370,7.7,3.7,2.6,36.2,,70.8,,13.0,20.3
Isaac Walthour,Career,4,0.5,0.3,0.5,16.7,,-,,-5.4,-0.1
Bill Walton,Career,468,13.3,10.5,3.4,52.1,0.0,66.0,52.1,20.0,39.3
Derrick Walton,Career,45,2.2,0.9,1.4,35.6,37.0,89.5,46.7,8.9,0.8
Lloyd Walton,Career,341,4.2,1.1,3.6,45.4,25.0,71.1,45.5,11.4,5.2
Luke Walton,Career,564,4.7,2.8,2.3,42.9,32.6,71.5,46.6,11.7,13.5
Brad Wanamaker,Career,191,5.5,1.7,2.4,42.1,30.0,90.7,46.4,11.3,5.4
Bobby Wanzer,Career,568,12.2,4.5,3.2,39.3,,80.2,,17.3,63.9
Perry Warbington,Career,5,2.0,1.6,3.2,19.0,,100.0,,3.1,-0.3
Charlie Ward,Career,630,6.3,2.6,4.0,40.8,36.4,77.1,50.2,13.8,33.0
Gerry Ward,Career,169,3.2,1.7,1.4,35.6,,63.9,,6.6,1.0
Henry Ward,Career,88,4.7,2.0,0.5,44.4,26.1,70.5,45.2,11.3,0.6
Casper Ware,Career,9,5.3,1.0,1.1,42.9,33.3,83.3,51.2,13.0,0.2
Jim Ware,Career,64,2.3,2.4,0.2,29.3,-,64.2,29.3,6.8,-1.0
Ben Warley,Career,436,8.5,5.6,0.8,41.8,28.4,75.1,43.4,14.0,16.4
Bob Warlick,Career,186,7.9,3.0,2.1,40.1,0.0,60.3,40.1,11.9,0.8
Cornell Warner,Career,445,6.4,7.5,1.1,45.2,,67.2,,11.3,15.8
Jameel Warney,Career,3,5.7,3.0,0.0,58.3,-,60.0,58.3,22.5,0.1
Bob Warren,Career,486,8.9,3.2,1.8,44.0,26.2,80.1,45.4,13.1,20.7
John Warren,Career,303,6.0,2.3,1.9,43.0,,82.7,,11.1,4.3
T.J. Warren,Career,374,14.6,4.0,1.2,50.6,35.4,78.0,53.6,16.4,20.8
Willie Warren,Career,19,1.9,0.6,1.4,37.1,33.3,75.0,44.3,10.8,0.2
Bryan Warrick,Career,169,4.0,1.3,2.6,44.3,20.8,74.7,44.7,9.0,1.6
Hakim Warrick,,,,,,,,,,,
Chris Washburn,Career,72,3.1,2.4,0.3,41.2,0.0,43.9,41.2,7.6,-0.6
Julian Washburn,Career,18,2.2,2.3,0.8,33.3,20.8,75.0,38.5,6.5,0.1
Bobby Washington,Career,118,5.9,2.0,3.5,39.7,-,77.6,39.7,14.4,2.1
Darius Washington,Career,18,2.9,1.1,0.8,43.8,33.3,53.8,47.9,9.0,0.0
Don Washington,Career,56,3.9,1.8,0.6,45.3,0.0,67.9,45.3,9.5,0.4
Duane Washington,Career,19,2.8,1.3,2.1,38.3,50.0,80.0,40.4,13.4,0.4
Duane Washington Jr.,Career,79,9.1,1.5,1.9,39.1,37.1,72.9,48.0,10.0,-0.6
Eric Washington,Career,104,6.9,2.1,1.0,40.2,34.6,75.7,46.1,9.5,0.1
Jim Washington,Career,774,10.6,8.6,1.4,44.9,,70.5,,12.6,39.3
Kermit Washington,Career,507,9.2,8.3,1.4,52.6,0.0,65.6,52.6,16.0,36.0
P.J. Washington,Career,260,12.9,5.5,2.3,45.0,36.6,71.1,53.2,13.1,10.6
Pearl Washington,Career,194,8.6,1.9,3.8,45.2,18.4,74.6,45.8,12.4,1.9
Richard Washington,Career,351,9.8,6.3,1.2,45.3,25.0,71.1,45.3,13.3,10.8
Stan Washington,Career,1,0.0,0.0,0.0,0.0,,-,,-10.3,0.0
Trooper Washington,Career,426,10.6,10.0,2.4,53.2,33.3,61.5,53.2,14.8,33.1
TyTy Washington Jr.,Career,31,4.7,1.5,1.5,36.3,23.8,55.6,42.2,7.5,-0.1
Wilson Washington,Career,100,7.3,4.5,0.6,49.7,,60.5,,12.4,2.1
Yuta Watanabe,Career,179,4.3,2.5,0.7,43.9,39.0,68.7,54.0,11.3,4.3
Lindy Waters III,Career,66,6.3,2.2,0.8,39.9,36.0,80.0,55.7,12.4,1.9
Tremont Waters,Career,40,3.7,0.9,2.1,35.4,29.6,96.0,42.5,10.5,0.1
Trendon Watford,Career,110,7.5,4.0,1.9,54.7,33.3,73.7,57.6,14.5,4.0
Darryl Watkins,Career,14,2.5,2.8,0.2,41.4,-,47.8,41.4,6.5,-0.1
Bobby Watson,Career,63,2.8,1.4,1.3,32.3,,68.9,,8.0,-0.1
C.J. Watson,Career,600,7.2,1.9,2.5,41.9,37.3,81.2,48.4,13.1,24.1
Earl Watson,Career,878,6.4,2.3,4.4,41.1,32.4,70.3,46.0,12.1,19.2
Jamie Watson,Career,102,3.2,1.5,1.1,46.8,31.6,69.4,49.1,9.2,1.2
Paul Watson,Career,46,3.8,1.9,0.7,42.0,39.2,68.4,55.9,9.7,0.8
Peyton Watson,Career,23,3.3,1.6,0.5,49.2,42.9,55.0,54.2,12.8,0.3
Ron Watts,Career,28,1.4,1.4,0.1,26.1,,69.6,,8.9,-0.1
Sam Watts,Career,54,5.2,1.8,0.8,38.0,34.1,73.1,40.4,6.9,0.0
Slick Watts,Career,437,8.9,3.2,6.1,41.3,,59.7,,14.9,13.8
Maalik Wayns,Career,29,2.7,0.3,1.0,30.0,22.6,89.5,33.9,5.7,-0.3
David Wear,Career,2,0.0,1.0,0.5,0.0,0.0,-,0.0,2.4,0.0
Travis Wear,Career,68,4.0,2.1,0.7,38.8,36.4,82.4,43.8,8.1,-0.1
Clarence Weatherspoon,Career,915,11.5,7.5,1.5,47.1,19.6,74.3,47.2,15.6,58.4
Nick Weatherspoon,Career,453,9.0,4.9,0.9,45.5,-,71.3,45.5,12.8,15.2
Quinndary Weatherspoon,Career,42,2.1,0.8,0.6,45.2,18.8,82.6,47.3,8.4,0.2
Kyle Weaver,Career,73,5.0,2.2,1.6,44.1,35.3,73.6,51.0,10.3,1.5
James Webb III,Career,10,1.6,2.4,0.4,25.0,21.1,-,33.3,2.2,-0.1
Jeff Webb,Career,75,2.1,0.8,0.6,37.6,,71.1,,6.6,-0.1
Marcus Webb,Career,9,4.3,1.1,0.2,52.0,0.0,61.9,52.0,20.1,0.1
Spud Webb,Career,814,9.9,2.1,5.3,45.2,31.4,84.8,47.7,15.1,40.2
Chris Webber,Career,831,20.7,9.8,4.2,47.9,29.9,64.9,48.7,20.9,84.7
Briante Weber,Career,45,3.2,1.9,1.4,40.8,19.2,73.3,42.6,10.1,0.6
Jake Weber,Career,50,3.5,-,0.1,29.2,,69.6,,-,1.4
Elnardo Webster,Career,24,5.1,1.8,0.7,45.9,25.0,72.4,46.3,9.2,0.5
Jeff Webster,Career,11,1.6,0.6,0.3,34.8,33.3,-,39.1,7.0,0.0
Martell Webster,Career,580,8.7,3.1,1.0,41.8,38.2,79.1,51.5,11.7,24.7
Marvin Webster,Career,617,7.0,6.8,1.2,48.8,28.6,62.1,48.8,13.8,29.4
Scott Wedman,Career,906,13.2,4.8,2.0,48.1,33.5,79.4,48.5,14.2,53.7
Sonny Weems,Career,183,6.5,2.2,1.4,46.5,28.3,70.2,48.0,10.1,0.0
Dick Wehr,Career,9,1.3,-,0.3,23.8,,33.3,,-,-0.1
Brant Weidner,Career,8,1.0,1.4,0.0,22.2,-,100.0,22.2,5.4,0.0
Bob Weiss,Career,783,7.6,1.8,3.7,42.8,,82.8,,12.5,31.2
Rick Weitzman,Career,25,1.3,0.4,0.3,26.1,,69.2,,5.6,-0.3
Bonzi Wells,Career,591,12.1,4.6,2.1,46.0,32.7,69.7,47.9,16.1,29.4
Bubba Wells,Career,39,3.3,1.7,0.9,41.4,16.7,72.1,41.8,11.1,0.1
Owen Wells,Career,33,3.0,1.1,0.7,42.0,,68.2,,12.9,0.1
Ralph Wells,Career,3,0.7,2.0,2.3,14.3,,0.0,,-0.2,-0.2
Chris Welp,Career,109,3.3,2.4,0.4,44.6,0.0,68.1,44.6,8.7,1.0
Jiří Welsch,Career,247,6.1,2.4,1.5,40.3,34.3,75.2,44.9,11.2,5.7
Thomas Welsh,Career,11,1.6,0.4,0.5,53.8,42.9,50.0,65.4,16.1,0.1
Bill Wennington,Career,720,4.6,3.0,0.6,45.9,13.9,78.7,46.0,10.9,17.7
Matt Wenstrom,Career,11,1.6,1.1,0.0,60.0,-,60.0,60.0,15.6,0.1
Robert Werdann,Career,47,2.1,1.7,0.2,37.8,0.0,57.4,37.8,9.8,0.1
Ray Wertis,Career,68,3.6,-,0.7,21.0,,59.0,,-,-1.4
Blake Wesley,Career,37,5.0,2.2,2.7,32.1,38.5,59.1,36.7,3.5,-1.6
David Wesley,Career,949,12.5,2.5,4.4,42.4,36.8,78.6,48.0,14.2,61.3
Walt Wesley,Career,590,8.5,5.5,0.7,43.4,,63.0,,13.6,9.5
David West,Career,1034,13.6,6.4,2.2,49.5,26.5,81.7,49.8,18.6,85.9
Delonte West,Career,432,9.7,2.9,3.6,44.8,37.2,82.6,50.1,13.9,24.5
Doug West,Career,676,9.6,2.5,1.9,48.1,19.1,80.1,48.4,11.5,17.7
Jerry West,Career,932,27.0,5.8,6.7,47.4,,81.4,,22.9,162.6
Mario West,Career,162,1.0,0.9,0.3,44.8,20.0,56.3,45.6,9.4,1.4
Mark West,Career,1090,5.7,4.9,0.4,58.0,0.0,56.8,58.0,12.0,41.9
Roland West,Career,4,1.0,1.3,0.0,40.0,,-,,6.8,0.0
Dexter Westbrook,Career,12,4.0,1.9,0.4,48.7,-,71.4,48.7,7.0,0.3
Russell Westbrook,Career,1094,22.4,7.3,8.4,43.8,30.5,77.8,46.9,22.2,108.4
Paul Westphal,Career,823,15.6,1.9,4.4,50.4,27.5,82.0,50.6,19.4,67.7
John Wetzel,Career,357,3.4,1.9,1.4,42.9,,81.0,,9.5,6.6
Robert Whaley,Career,23,2.1,1.9,0.7,40.4,-,50.0,40.4,7.6,0.0
Ennis Whatley,Career,385,5.6,1.8,4.6,46.8,9.7,75.5,46.9,13.0,9.6
DeJuan Wheat,Career,80,3.3,0.7,1.6,38.3,39.0,70.0,44.4,12.9,0.5
Clinton Wheeler,Career,87,2.9,0.8,1.8,48.9,0.0,74.1,48.9,12.3,1.1
Tyson Wheeler,Career,1,4.0,0.0,2.0,100.0,100.0,50.0,150.0,76.1,0.1
Skippy Whitaker,Career,3,0.7,0.3,0.3,16.7,,-,,-8.9,-0.1
Andrew White,Career,15,4.6,2.3,0.4,34.2,36.7,25.0,46.6,5.8,-0.1
Coby White,Career,269,12.6,3.4,3.3,41.9,36.7,85.4,51.5,12.2,8.8
D.J. White,Career,138,5.9,3.2,0.6,50.7,33.3,72.0,50.7,14.5,3.8
Derrick White,Career,345,11.7,3.4,3.8,44.7,35.2,84.6,52.4,15.3,22.7
Eric White,Career,55,6.1,2.4,0.5,52.5,100.0,79.8,52.7,12.5,1.3
Herb White,Career,38,2.4,1.3,1.2,40.5,,56.4,,8.4,0.1
Hubie White,Career,120,4.8,2.2,0.9,36.6,18.0,70.6,37.3,8.5,-0.8
Jack White,Career,17,1.2,1.0,0.2,42.1,33.3,66.7,50.0,12.6,0.1
Jahidi White,Career,334,5.9,5.8,0.2,51.0,0.0,53.4,51.0,14.2,10.4
James White,Career,67,2.7,1.0,0.5,43.8,34.0,67.6,49.1,9.9,0.8
Jo Jo White,Career,837,17.2,4.0,4.9,44.4,16.7,83.4,44.4,14.2,54.0
Okaro White,Career,44,2.7,2.2,0.5,38.1,34.0,88.0,45.7,7.6,0.8
Randy White,Career,281,7.4,4.9,0.6,40.1,19.3,70.7,40.8,11.0,1.9
Rodney White,Career,218,7.1,2.2,1.1,42.4,31.4,74.9,45.5,12.3,1.8
Rory White,Career,324,7.4,2.3,0.7,50.6,7.7,68.1,50.6,12.4,6.5
Royce White,Career,3,0.0,0.0,0.0,0.0,-,-,0.0,-8.3,0.0
Rudy White,Career,124,3.1,1.0,0.9,40.8,0.0,74.2,40.8,9.2,0.2
Tony White,Career,49,5.3,0.6,1.2,44.6,0.0,72.2,44.6,9.4,-0.3
Willie White,Career,82,3.7,1.0,1.0,43.2,31.3,74.1,44.9,13.2,0.3
Isaiah Whitehead,Career,89,7.2,2.4,2.4,41.1,30.5,78.8,45.4,7.9,-0.9
Jerome Whitehead,Career,679,6.5,4.8,0.6,49.7,0.0,71.8,49.7,12.0,16.4
Donald Whiteside,Career,30,2.0,0.4,1.2,33.3,32.4,64.7,43.9,7.2,0.1
Hassan Whiteside,Career,511,12.6,10.8,0.6,58.6,30.8,60.5,58.7,23.9,52.0
Dwayne Whitfield,Career,8,5.0,3.1,0.3,43.3,-,63.6,43.3,9.3,0.0
Chris Whitney,Career,579,6.5,1.4,2.8,39.5,36.1,87.5,48.3,13.8,21.2
Hank Whitney,Career,145,9.2,7.6,1.2,40.3,0.0,69.2,40.3,14.9,3.5
Hawkeye Whitney,Career,70,5.8,2.1,1.2,46.2,28.6,75.0,46.4,11.8,1.3
Greg Whittington,Career,4,0.0,0.0,0.0,0.0,0.0,-,0.0,-10.2,-0.1
Shayne Whittington,Career,27,2.5,1.5,0.3,45.3,12.5,76.0,46.2,16.5,0.4
Sidney Wicks,Career,760,16.8,8.7,3.2,45.9,0.0,68.5,45.9,16.2,42.4
Ron Widby,Career,20,2.9,2.3,0.2,38.6,0.0,57.1,38.6,11.5,0.0
Murray Wier,Career,56,7.7,-,1.9,32.7,,69.3,,-,1.6
Bob Wiesenhahn,Career,60,2.0,1.9,0.4,31.7,,56.7,,7.5,-0.7
Joe Wieskamp,Career,38,1.8,0.5,0.3,32.9,30.9,53.8,45.0,5.6,0.1
Aaron Wiggins,Career,120,7.5,3.2,1.2,48.9,34.6,77.6,55.3,11.3,3.8
Andrew Wiggins,Career,635,19.1,4.5,2.3,44.9,35.4,72.0,49.5,14.8,26.3
Mitchell Wiggins,Career,389,10.0,3.2,1.6,46.0,19.2,75.5,46.2,13.8,15.2
Lindell Wigginton,Career,26,5.0,1.2,1.4,44.9,34.1,61.4,52.6,10.7,0.2
Ken Wilburn,Career,54,3.9,3.9,0.5,39.1,-,50.6,39.1,13.5,0.1
C.J. Wilcox,Career,66,2.0,0.5,0.5,37.0,33.3,81.3,44.1,8.8,0.1
Chris Wilcox,Career,628,8.2,4.9,0.7,54.1,0.0,64.3,54.1,15.5,26.9
D.C. Wilcutt,Career,59,2.2,-,1.4,33.9,,73.3,,-,1.1
Gene Wiley,Career,309,4.2,7.2,0.8,46.9,-,50.6,46.9,9.3,8.3
Jacob Wiley,Career,5,0.8,2.2,0.4,25.0,50.0,50.0,37.5,8.2,0.1
Michael Wiley,Career,94,7.4,2.6,0.7,56.1,0.0,70.9,56.1,17.0,2.9
Morlon Wiley,Career,295,3.7,1.2,2.4,41.2,35.4,70.7,47.5,10.6,2.7
Win Wilfong,Career,268,6.8,3.4,2.1,36.1,,74.4,,10.8,2.7
Lenny Wilkens,Career,1077,16.5,4.7,6.7,43.2,,77.4,,16.8,95.5
Bob Wilkerson,Career,536,10.1,4.2,3.4,42.5,16.7,75.1,42.6,11.1,8.2
Jamaal Wilkes,Career,828,17.7,6.2,2.5,49.9,13.5,75.9,50.0,16.5,71.3
James Wilkes,Career,114,4.8,2.4,0.9,46.3,0.0,72.3,46.3,11.2,2.0
Damien Wilkins,Career,582,6.2,2.3,1.4,42.6,32.7,78.3,45.8,11.5,12.1
Dominique Wilkins,Career,1074,24.8,6.7,2.5,46.1,31.9,81.1,47.8,21.6,117.5
Eddie Lee Wilkins,Career,322,4.8,3.1,0.2,47.0,0.0,56.4,47.0,10.2,2.5
Gerald Wilkins,Career,900,13.0,2.9,3.0,45.0,31.6,74.5,47.0,13.0,33.9
Jeff Wilkins,Career,454,7.9,5.7,1.0,45.9,0.0,74.3,45.9,10.5,8.8
Dale Wilkinson,Career,12,1.2,0.3,0.2,25.0,0.0,85.7,25.0,-1.3,-0.1
Mike Wilks,Career,233,2.5,1.0,1.2,40.2,32.1,74.1,43.3,10.0,2.5
Aaron Williams,Career,715,5.8,3.9,0.7,49.3,6.3,74.0,49.3,13.9,28.7
Al Williams,Career,11,3.9,2.4,0.5,44.2,-,50.0,44.2,15.3,0.0
Alan Williams,Career,67,6.2,5.5,0.6,50.6,0.0,62.6,50.6,19.2,2.5
Alondes Williams,Career,1,0.0,1.0,0.0,-,-,-,-,-20.9,-0.1
Alvin Williams,Career,460,9.0,2.5,4.1,42.1,31.3,76.0,44.8,13.7,21.7
Art Williams,Career,548,5.3,3.1,4.4,41.0,-,72.9,41.0,13.6,17.7
Bernie Williams,Career,283,9.3,1.8,2.0,40.6,23.2,82.4,41.2,11.2,1.7
Bob Williams,Career,24,2.9,2.5,0.3,44.0,,54.2,,12.3,0.5
Brandon Williams,Career,24,12.9,3.1,3.9,37.2,29.2,70.1,42.7,11.0,-0.5
Buck Williams,Career,1307,12.8,10.0,1.3,54.9,16.7,66.4,54.9,15.3,120.1
C.J. Williams,Career,53,4.7,1.2,1.0,44.8,28.7,76.5,50.6,9.4,0.9
Charlie Williams,Career,372,16.2,3.1,2.7,39.0,26.4,71.3,40.7,11.0,5.7
Chuck Williams,Career,638,10.8,2.3,4.5,46.7,29.1,79.0,46.9,13.1,32.8
Chuckie Williams,Career,22,1.7,0.2,0.3,29.8,,75.0,,8.8,-0.2
Cliff Williams,Career,3,1.3,1.0,0.7,22.2,,-,,-3.5,-0.1
Corey Williams,Career,39,2.4,0.9,0.7,36.7,25.0,82.6,37.2,9.1,0.2
Deron Williams,Career,845,16.3,3.1,8.1,44.5,35.7,82.2,49.8,18.2,77.3
Derrick Williams,Career,428,8.9,4.0,0.7,43.4,30.0,71.0,47.5,13.4,14.1
Donovan Williams,Career,2,2.0,1.0,0.0,40.0,0.0,-,40.0,14.5,0.0
Duck Williams,Career,77,6.6,1.4,2.4,44.7,0.0,70.0,44.7,8.6,-0.3
Earl Williams,Career,146,4.5,5.6,0.9,43.2,,47.5,,15.2,2.7
Elliot Williams,Career,109,4.9,1.5,0.9,42.1,31.0,66.9,48.0,9.5,0.7
Eric Williams,Career,658,8.6,3.3,1.4,41.5,31.8,73.6,44.0,11.7,23.2
